prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,keyword_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
JADCXZ01,WGS,,PRI,Homo sapiens,PRJNA611171,SAMN00249889,WGS,isolate: HG00851,tissue_type: B-lymphocyte cell-line,2896490294,18105,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYA01,WGS,,PRI,Homo sapiens,PRJNA611340,SAMN00630209,WGS,,,3146503907,19204,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYB01,WGS,,PRI,Homo sapiens,PRJNA611163,SAMN00630209,WGS,,,3146420428,19204,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYC01,WGS,,PRI,Homo sapiens,PRJNA611339,SAMN00630217,WGS,,,2927779407,22699,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYD01,WGS,,PRI,Homo sapiens,PRJNA611162,SAMN00630217,WGS,,,2893675219,22698,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYE01,WGS,,PRI,Homo sapiens,PRJNA611336,SAMN00630273,WGS,,,3015705973,19045,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYF01,WGS,,PRI,Homo sapiens,PRJNA611161,SAMN00630273,WGS,,,3015714409,19044,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYG01,WGS,,PRI,Homo sapiens,PRJNA611335,SAMN00630274,WGS,,,2853031258,18100,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYH01,WGS,,PRI,Homo sapiens,PRJNA611160,SAMN00630274,WGS,,,2852754415,18099,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYI01,WGS,,PRI,Homo sapiens,PRJNA611332,SAMN00779963,WGS,isolate: HG02623,tissue_type: B-lymphocyte cell-line,3069404309,22413,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYJ01,WGS,,PRI,Homo sapiens,PRJNA611157,SAMN00779963,WGS,isolate: HG02623,tissue_type: B-lymphocyte cell-line,3068631143,22410,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYK01,WGS,,PRI,Homo sapiens,PRJNA611334,SAMN00779996,WGS,,,3079577150,19863,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYL01,WGS,,PRI,Homo sapiens,PRJNA611159,SAMN00779996,WGS,,,3079547621,19862,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYM01,WGS,,PRI,Homo sapiens,PRJNA611333,SAMN00779997,WGS,,,3111823363,18469,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYN01,WGS,,PRI,Homo sapiens,PRJNA611158,SAMN00779997,WGS,,,3111778324,18468,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYO01,WGS,,PRI,Homo sapiens,PRJNA611320,SAMN00797025,WGS,,,2905693669,15749,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYP01,WGS,,PRI,Homo sapiens,PRJNA611145,SAMN00797025,WGS,,,2905776704,15749,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYQ01,WGS,,PRI,Homo sapiens,PRJNA611319,SAMN00800837,WGS,,,2853947290,21399,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYR01,WGS,,PRI,Homo sapiens,PRJNA611144,SAMN00800837,WGS,,,2853409024,21398,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYS01,WGS,,PRI,Homo sapiens,PRJNA611299,SAMN00801770,WGS,,,2838707036,16166,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYT01,WGS,,PRI,Homo sapiens,PRJNA611124,SAMN00801770,WGS,,,2838450786,16164,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYU01,WGS,,PRI,Homo sapiens,PRJNA611331,SAMN01036707,WGS,,,2960725040,18367,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYV01,WGS,,PRI,Homo sapiens,PRJNA611156,SAMN01036707,WGS,,,2960645306,18367,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYW01,WGS,,PRI,Homo sapiens,PRJNA611328,SAMN01036788,WGS,,,2954860496,15283,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYX01,WGS,,PRI,Homo sapiens,PRJNA611153,SAMN01036788,WGS,,,2953928454,15283,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYY01,WGS,,PRI,Homo sapiens,PRJNA611330,SAMN01036809,WGS,isolate: HG03115,tissue_type: B-lymphocyte cell-line,2957351013,21351,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCYZ01,WGS,,PRI,Homo sapiens,PRJNA611155,SAMN01036809,WGS,isolate: HG03115,tissue_type: B-lymphocyte cell-line,2957194648,21345,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZA01,WGS,,PRI,Homo sapiens,PRJNA611329,SAMN01036816,WGS,,,2977511697,14953,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZB01,WGS,,PRI,Homo sapiens,PRJNA611154,SAMN01036816,WGS,,,2977424511,14953,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZC01,WGS,,PRI,Homo sapiens,PRJNA611351,SAMN01036848,WGS,,,2912167262,15314,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZD01,WGS,,PRI,Homo sapiens,PRJNA611174,SAMN01036848,WGS,,,2911686111,15314,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZE01,WGS,,PRI,Homo sapiens,PRJNA611327,SAMN01090768,WGS,,,2885277051,21502,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZF01,WGS,,PRI,Homo sapiens,PRJNA611152,SAMN01090768,WGS,,,2883351519,21502,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZG01,WGS,,PRI,Homo sapiens,PRJNA611325,SAMN01090940,WGS,,,2897992455,14534,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZH01,WGS,,PRI,Homo sapiens,PRJNA611150,SAMN01090940,WGS,,,2897816861,14534,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZI01,WGS,,PRI,Homo sapiens,PRJNA611326,SAMN01090941,WGS,,,2853842201,14696,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZJ01,WGS,,PRI,Homo sapiens,PRJNA611151,SAMN01090941,WGS,,,2853841339,14696,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZK01,WGS,,PRI,Homo sapiens,PRJNA611321,SAMN01090993,WGS,,,2855452899,14439,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZL01,WGS,,PRI,Homo sapiens,PRJNA611146,SAMN01090993,WGS,,,2854218592,14439,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZM01,WGS,,PRI,Homo sapiens,PRJNA611324,SAMN01090994,WGS,isolate: HG03838,tissue_type: B-lymphocyte cell-line,2940703432,19721,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZN01,WGS,,PRI,Homo sapiens,PRJNA611149,SAMN01090994,WGS,isolate: HG03838,tissue_type: B-lymphocyte cell-line,2940079994,19708,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZO01,WGS,,PRI,Homo sapiens,PRJNA611322,SAMN01091029,WGS,,,2884598266,15151,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZP01,WGS,,PRI,Homo sapiens,PRJNA611147,SAMN01091029,WGS,,,2884231352,15151,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZQ01,WGS,,PRI,Homo sapiens,PRJNA611323,SAMN01096789,WGS,,,2872699957,15373,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZR01,WGS,,PRI,Homo sapiens,PRJNA611148,SAMN01096789,WGS,,,2872166374,15373,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZS01,WGS,,PRI,Homo sapiens,PRJNA611298,SAMN06020677,WGS,,,2837057769,16307,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZT01,WGS,,PRI,Homo sapiens,PRJNA611123,SAMN06020677,WGS,,,2836668384,16304,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZU01,WGS,,PRI,Homo sapiens,PRJNA611285,SAMN09855354,WGS,,,2833981240,15798,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZV01,WGS,,PRI,Homo sapiens,PRJNA611110,SAMN09855354,WGS,,,2833225508,15800,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZW01,WGS,,PRI,Homo sapiens,PRJNA611455,SAMN14253722,WGS,isolate: BC00101,tissue_type: blood,2879488394,16866,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZX01,WGS,,PRI,Homo sapiens,PRJNA611280,SAMN14253722,WGS,isolate: BC00101,tissue_type: blood,2879052546,16867,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZY01,WGS,,PRI,Homo sapiens,PRJNA611454,SAMN14253723,WGS,isolate: BC00102,tissue_type: blood,2855856733,15437,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADCZZ01,WGS,,PRI,Homo sapiens,PRJNA611279,SAMN14253723,WGS,isolate: BC00102,tissue_type: blood,2855587717,15435,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAA01,WGS,,PRI,Homo sapiens,PRJNA611453,SAMN14253724,WGS,isolate: BC00201,tissue_type: blood,2874037961,16557,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAB01,WGS,,PRI,Homo sapiens,PRJNA611278,SAMN14253724,WGS,isolate: BC00201,tissue_type: blood,2873761903,16553,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAC01,WGS,,PRI,Homo sapiens,PRJNA611452,SAMN14253725,WGS,isolate: BC00202,tissue_type: blood,2867367467,16012,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAD01,WGS,,PRI,Homo sapiens,PRJNA611277,SAMN14253725,WGS,isolate: BC00202,tissue_type: blood,2867207900,16014,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAE01,WGS,,PRI,Homo sapiens,PRJNA611451,SAMN14253726,WGS,isolate: BC00301,tissue_type: blood,2854739369,14988,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAF01,WGS,,PRI,Homo sapiens,PRJNA611276,SAMN14253726,WGS,isolate: BC00301,tissue_type: blood,2853844358,14950,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAG01,WGS,,PRI,Homo sapiens,PRJNA611450,SAMN14253727,WGS,isolate: BC00302,tissue_type: blood,2855014764,15677,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAH01,WGS,,PRI,Homo sapiens,PRJNA611275,SAMN14253727,WGS,isolate: BC00302,tissue_type: blood,2854967721,15679,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAI01,WGS,,PRI,Homo sapiens,PRJNA611449,SAMN14253728,WGS,isolate: BC00401,tissue_type: blood,2848945873,15834,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAJ01,WGS,,PRI,Homo sapiens,PRJNA611274,SAMN14253728,WGS,isolate: BC00401,tissue_type: blood,2847627965,15813,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAK01,WGS,,PRI,Homo sapiens,PRJNA611448,SAMN14253729,WGS,isolate: BC00402,tissue_type: blood,2837178910,14250,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAL01,WGS,,PRI,Homo sapiens,PRJNA611273,SAMN14253729,WGS,isolate: BC00402,tissue_type: blood,2836779644,14255,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAM01,WGS,,PRI,Homo sapiens,PRJNA611447,SAMN14253730,WGS,isolate: BC00501,tissue_type: blood,2861402551,15509,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAN01,WGS,,PRI,Homo sapiens,PRJNA611272,SAMN14253730,WGS,isolate: BC00501,tissue_type: blood,2860313491,15494,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAO01,WGS,,PRI,Homo sapiens,PRJNA611446,SAMN14253731,WGS,isolate: BC00502,tissue_type: blood,2843301600,14865,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAP01,WGS,,PRI,Homo sapiens,PRJNA611271,SAMN14253731,WGS,isolate: BC00502,tissue_type: blood,2843163534,14861,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAQ01,WGS,,PRI,Homo sapiens,PRJNA611445,SAMN14253732,WGS,isolate: BC00601,tissue_type: blood,2870884245,15473,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAR01,WGS,,PRI,Homo sapiens,PRJNA611270,SAMN14253732,WGS,isolate: BC00601,tissue_type: blood,2870362638,15473,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAS01,WGS,,PRI,Homo sapiens,PRJNA611444,SAMN14253733,WGS,isolate: BC00602,tissue_type: blood,2857094878,14755,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAT01,WGS,,PRI,Homo sapiens,PRJNA611269,SAMN14253733,WGS,isolate: BC00602,tissue_type: blood,2856910943,14755,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAU01,WGS,,PRI,Homo sapiens,PRJNA611443,SAMN14253734,WGS,isolate: BC00701,tissue_type: blood,2860455412,14865,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAV01,WGS,,PRI,Homo sapiens,PRJNA611268,SAMN14253734,WGS,isolate: BC00701,tissue_type: blood,2859817514,14866,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAW01,WGS,,PRI,Homo sapiens,PRJNA611442,SAMN14253735,WGS,isolate: BC00702,tissue_type: blood,2854226431,14522,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAX01,WGS,,PRI,Homo sapiens,PRJNA611267,SAMN14253735,WGS,isolate: BC00702,tissue_type: blood,2853979077,14522,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAY01,WGS,,PRI,Homo sapiens,PRJNA611441,SAMN14253736,WGS,isolate: BC00801,tissue_type: blood,2871949604,14847,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDAZ01,WGS,,PRI,Homo sapiens,PRJNA611266,SAMN14253736,WGS,isolate: BC00801,tissue_type: blood,2871914917,14847,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBA01,WGS,,PRI,Homo sapiens,PRJNA611440,SAMN14253737,WGS,isolate: BC00802,tissue_type: blood,2853447210,14815,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBB01,WGS,,PRI,Homo sapiens,PRJNA611265,SAMN14253737,WGS,isolate: BC00802,tissue_type: blood,2853360680,14815,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBC01,WGS,,PRI,Homo sapiens,PRJNA611439,SAMN14253738,WGS,isolate: BC00901,tissue_type: blood,2861301852,15040,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBD01,WGS,,PRI,Homo sapiens,PRJNA611264,SAMN14253738,WGS,isolate: BC00901,tissue_type: blood,2860531752,15040,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBE01,WGS,,PRI,Homo sapiens,PRJNA611438,SAMN14253739,WGS,isolate: BC00902,tissue_type: blood,2846329930,14294,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBF01,WGS,,PRI,Homo sapiens,PRJNA611263,SAMN14253739,WGS,isolate: BC00902,tissue_type: blood,2845952960,14293,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBG01,WGS,,PRI,Homo sapiens,PRJNA611437,SAMN14253740,WGS,isolate: BC01001,tissue_type: blood,2864249007,14703,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBH01,WGS,,PRI,Homo sapiens,PRJNA611262,SAMN14253740,WGS,isolate: BC01001,tissue_type: blood,2863726002,14702,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBI01,WGS,,PRI,Homo sapiens,PRJNA611436,SAMN14253741,WGS,isolate: BC01002,tissue_type: blood,2847223945,14777,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBJ01,WGS,,PRI,Homo sapiens,PRJNA611261,SAMN14253741,WGS,isolate: BC01002,tissue_type: blood,2846734287,14776,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBK01,WGS,,PRI,Homo sapiens,PRJNA611435,SAMN14253742,WGS,isolate: BC01201,tissue_type: blood,2855703732,14995,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBL01,WGS,,PRI,Homo sapiens,PRJNA611260,SAMN14253742,WGS,isolate: BC01201,tissue_type: blood,2855787354,14995,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBM01,WGS,,PRI,Homo sapiens,PRJNA611434,SAMN14253743,WGS,isolate: BC01202,tissue_type: blood,2856178927,14627,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBN01,WGS,,PRI,Homo sapiens,PRJNA611259,SAMN14253743,WGS,isolate: BC01202,tissue_type: blood,2855822455,14626,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBO01,WGS,,PRI,Homo sapiens,PRJNA611433,SAMN14253744,WGS,isolate: BC01301,tissue_type: blood,2866337314,15668,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBP01,WGS,,PRI,Homo sapiens,PRJNA611258,SAMN14253744,WGS,isolate: BC01301,tissue_type: blood,2866144193,15668,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBQ01,WGS,,PRI,Homo sapiens,PRJNA611432,SAMN14253745,WGS,isolate: BC01302,tissue_type: blood,2851855209,14551,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBR01,WGS,,PRI,Homo sapiens,PRJNA611255,SAMN14253745,WGS,isolate: BC01302,tissue_type: blood,2851686436,14551,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBS01,WGS,,PRI,Homo sapiens,PRJNA611431,SAMN14253746,WGS,isolate: BC01401,tissue_type: blood,2859247735,14460,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBT01,WGS,,PRI,Homo sapiens,PRJNA611254,SAMN14253746,WGS,isolate: BC01401,tissue_type: blood,2859012109,14460,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBU01,WGS,,PRI,Homo sapiens,PRJNA611430,SAMN14253747,WGS,isolate: BC01402,tissue_type: blood,2838884721,14312,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBV01,WGS,,PRI,Homo sapiens,PRJNA611253,SAMN14253747,WGS,isolate: BC01402,tissue_type: blood,2838591159,14311,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBW01,WGS,,PRI,Homo sapiens,PRJNA611429,SAMN14253748,WGS,isolate: BC01501,tissue_type: blood,2864360868,14421,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBX01,WGS,,PRI,Homo sapiens,PRJNA611252,SAMN14253748,WGS,isolate: BC01501,tissue_type: blood,2864461486,14420,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBY01,WGS,,PRI,Homo sapiens,PRJNA611428,SAMN14253749,WGS,isolate: BC01502,tissue_type: blood,2849128129,13716,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDBZ01,WGS,,PRI,Homo sapiens,PRJNA611251,SAMN14253749,WGS,isolate: BC01502,tissue_type: blood,2848774566,13716,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCA01,WGS,,PRI,Homo sapiens,PRJNA611427,SAMN14253750,WGS,isolate: BC01601,tissue_type: blood,2859947028,14625,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCB01,WGS,,PRI,Homo sapiens,PRJNA611250,SAMN14253750,WGS,isolate: BC01601,tissue_type: blood,2859733819,14625,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCC01,WGS,,PRI,Homo sapiens,PRJNA611426,SAMN14253751,WGS,isolate: BC01602,tissue_type: blood,2847248400,14495,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCD01,WGS,,PRI,Homo sapiens,PRJNA611249,SAMN14253751,WGS,isolate: BC01602,tissue_type: blood,2847183469,14494,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCE01,WGS,,PRI,Homo sapiens,PRJNA611425,SAMN14253752,WGS,isolate: BC01701,tissue_type: blood,2913073489,19002,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCF01,WGS,,PRI,Homo sapiens,PRJNA611248,SAMN14253752,WGS,isolate: BC01701,tissue_type: blood,2913323305,19002,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCG01,WGS,,PRI,Homo sapiens,PRJNA611424,SAMN14253753,WGS,isolate: BC01702,tissue_type: blood,2922462072,18835,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCH01,WGS,,PRI,Homo sapiens,PRJNA611247,SAMN14253753,WGS,isolate: BC01702,tissue_type: blood,2921764840,18835,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCI01,WGS,,PRI,Homo sapiens,PRJNA611423,SAMN14253754,WGS,isolate: BC01901,tissue_type: blood,2900302612,19772,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCJ01,WGS,,PRI,Homo sapiens,PRJNA611246,SAMN14253754,WGS,isolate: BC01901,tissue_type: blood,2898852818,19772,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCK01,WGS,,PRI,Homo sapiens,PRJNA611422,SAMN14253755,WGS,isolate: BC01902,tissue_type: blood,2910402936,18093,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCL01,WGS,,PRI,Homo sapiens,PRJNA611245,SAMN14253755,WGS,isolate: BC01902,tissue_type: blood,2909912375,18091,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCM01,WGS,,PRI,Homo sapiens,PRJNA611421,SAMN14253756,WGS,isolate: BC02001,tissue_type: blood,2895623496,18758,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCN01,WGS,,PRI,Homo sapiens,PRJNA611244,SAMN14253756,WGS,isolate: BC02001,tissue_type: blood,2894853703,18758,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCO01,WGS,,PRI,Homo sapiens,PRJNA611420,SAMN14253757,WGS,isolate: BC02002,tissue_type: blood,2911896351,18795,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCP01,WGS,,PRI,Homo sapiens,PRJNA611243,SAMN14253757,WGS,isolate: BC02002,tissue_type: blood,2911376974,18795,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCQ01,WGS,,PRI,Homo sapiens,PRJNA611419,SAMN14253758,WGS,isolate: BC02101,tissue_type: blood,2950542275,20644,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCR01,WGS,,PRI,Homo sapiens,PRJNA611242,SAMN14253758,WGS,isolate: BC02101,tissue_type: blood,2950060638,20645,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCS01,WGS,,PRI,Homo sapiens,PRJNA611418,SAMN14253759,WGS,isolate: BC02102,tissue_type: blood,2926140403,18574,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCT01,WGS,,PRI,Homo sapiens,PRJNA611241,SAMN14253759,WGS,isolate: BC02102,tissue_type: blood,2925910442,18571,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
JADDCU01,WGS,,PRI,Homo sapiens,PRJNA611417,SAMN14253760,WGS,isolate: BC02201,tissue_type: blood,2893475861,19079,0,No,0,0,0,No,,,2020-10-30T00:00:00Z,2020-10-30T00:00:00Z
